"","HCC21","HCC22","HCC23","HCC24","HCC25","N1","N2","N3","N4","N5"
"miRNA_ENSG00000221698.1__13543559__13543589",1.44066356728222,2.51944417684757,1.21559951574347,1.27629018778931,1.05260964801931,1.79323580756106,2.08299592090525,1.59693985828878,2.91034597895019,2.00380167841942
"miRNA_ENSG00000221698.1__13543574__13543604",1.44066356728222,2.51944417684757,1.12209186068628,1.32356019474447,1.09837528488971,1.83493896587643,2.16978741760964,1.71978138584946,2.91034597895019,2.04309190740803
"miRNA_ENSG00000221698.1__13543589__13543619",0.0464730182994265,0.0629861044211894,0.233769137642976,0.141810020865479,0.0915312737408092,0.12510947494612,0.216978741760964,0.163788703414234,0.0354920241335389,0.039290228988616
"miRNA_ENSG00000221698.1__13543604__13543634",0.0464730182994265,0.0629861044211894,0.233769137642976,0.141810020865479,0.0915312737408092,0.12510947494612,0.216978741760964,0.163788703414234,0.0354920241335389,0.039290228988616
"miRNA_ENSG00000265110.1__15251642__15251672",0,0.0944791566317841,0.233769137642976,0,0.183062547481618,0,0,0.122841527560676,0.0354920241335389,0
"miRNA_ENSG00000265110.1__15251657__15251687",0,0.0944791566317841,0.233769137642976,0,0.183062547481618,0,0,0.122841527560676,0.0354920241335389,0
"miRNA_ENSG00000221355.1__16282014__16282044",0,0,0,0,0,0,0,0,0,0.078580457977232
"miRNA_ENSG00000221355.1__16282029__16282059",0.232365091497133,0.346423574316542,0.420784447757356,0.236350034775799,0.411890731833642,0.417031583153734,0.303770238465349,0.368524582682027,0.532380362003084,0.353612060897544
"miRNA_ENSG00000221355.1__16282044__16282074",0.232365091497133,0.346423574316542,0.420784447757356,0.236350034775799,0.411890731833642,0.417031583153734,0.303770238465349,0.368524582682027,0.532380362003084,0.353612060897544
"miRNA_ENSG00000221355.1__16282074__16282088",0.232365091497133,0.346423574316542,0.420784447757356,0.236350034775799,0.411890731833642,0.417031583153734,0.303770238465349,0.368524582682027,0.532380362003084,0.235741373931696
"miRNA_ENSG00000274111.1__17813480__17813510",0.325311128095986,0.188958313263568,0.280522965171571,0.709050104327396,0.274593821222428,0,0.0433957483521927,0.081894351707117,0.106476072400617,0
"miRNA_ENSG00000274111.1__17813495__17813525",0.325311128095986,0.188958313263568,0.374030620228761,0.803590118237716,0.274593821222428,0.166812633261494,0.0433957483521927,0.122841527560676,0.106476072400617,0
"miRNA_ENSG00000274111.1__17813510__17813540",0,0,0.0935076550571903,0.0945400139103195,0,0.166812633261494,0,0.0409471758535585,0,0
"miRNA_ENSG00000274111.1__17813540__17813545",0,0,0,0,0,0.0417031583153734,0,0,0,0
"miRNA_ENSG00000207839.1__17813836__17813866",0.13941905489828,0.251944417684758,0.233769137642976,0.141810020865479,0.137296910611214,0.25021894989224,0.0867914967043854,0.122841527560676,0.212952144801234,0.275031602920312
"miRNA_ENSG00000207839.1__17813851__17813881",0.13941905489828,0.251944417684758,0.280522965171571,0.141810020865479,0.137296910611214,0.25021894989224,0.0867914967043854,0.122841527560676,0.283936193068312,0.275031602920312
"miRNA_ENSG00000207839.1__17813866__17813896",0.13941905489828,0.251944417684758,0.280522965171571,0.141810020865479,0.137296910611214,0.25021894989224,0.0867914967043854,0.122841527560676,0.283936193068312,0.275031602920312
"miRNA_ENSG00000207839.1__17813881__17813911",0.13941905489828,0.0629861044211894,0.0467538275285951,0,0.0457656368704046,0,0,0.204735879267793,0.106476072400617,0.19645114494308
"miRNA_ENSG00000207839.1__17813896__17813926",0.13941905489828,0.0629861044211894,0,0,0.0457656368704046,0,0,0.204735879267793,0.0354920241335389,0.19645114494308
"miRNA_ENSG00000283772.1__18340829__18340859",0,0.0314930522105947,0,0,0,0,0,0,0,0
"miRNA_ENSG00000283772.1__18340844__18340874",0,0.0314930522105947,0,0,0,0,0,0,0,0
"miRNA_ENSG00000283772.1__18340874__18340886",0,0.0314930522105947,0,0,0,0,0,0,0,0
"miRNA_ENSG00000221540.1__19344506__19344536",33.1817350657905,49.6330502838972,49.1850265600821,24.5804036166831,53.728857685855,17.5570296507722,3.81882585499296,34.7232051238176,32.7236462511229,5.93282457728101
"miRNA_ENSG00000221540.1__19344521__19344551",33.1817350657905,49.7590224927396,49.1850265600821,24.5804036166831,53.728857685855,17.5570296507722,3.81882585499296,34.7232051238176,32.7236462511229,5.93282457728101
"miRNA_ENSG00000221540.1__19344536__19344566",0,0.125972208842379,0,0,0,0,0,0,0,0
"miRNA_ENSG00000221540.1__19344566__19344574",0,0.125972208842379,0,0,0,0,0,0,0,0
"miRNA_ENSG00000263583.1__27293910__27293940",0.13941905489828,0.0944791566317841,0,0.236350034775799,0.366125094963237,0.208515791576867,0.0433957483521927,0.327577406828468,0.141968096534156,0.117870686965848
"miRNA_ENSG00000263583.1__27293925__27293955",0.13941905489828,0.0944791566317841,0,0.236350034775799,0.366125094963237,0.208515791576867,0.0433957483521927,0.327577406828468,0.141968096534156,0.117870686965848
"miRNA_ENSG00000263583.1__27293940__27293970",0.13941905489828,0.0629861044211894,0,0.236350034775799,0.183062547481618,0.208515791576867,0.0433957483521927,0.327577406828468,0.141968096534156,0.117870686965848
"miRNA_ENSG00000284532.1__28360654__28360684",0.232365091497133,0.0944791566317841,0.140261482585785,0.141810020865479,0.228828184352023,0.0417031583153734,0.260374490113156,0.0409471758535585,0.0354920241335389,0.039290228988616
"miRNA_ENSG00000284532.1__28360669__28360699",0.232365091497133,0.0944791566317841,0.140261482585785,0.141810020865479,0.228828184352023,0.0417031583153734,0.260374490113156,0.0409471758535585,0.0354920241335389,0.039290228988616
"miRNA_ENSG00000284532.1__28360684__28360714",0.092946036598853,0.0314930522105947,0.140261482585785,0,0,0.0417031583153734,0,0,0,0
"miRNA_ENSG00000284532.1__28360699__28360729",0.092946036598853,0.0314930522105947,0.0935076550571903,0,0,0.0417031583153734,0,0,0,0
"miRNA_ENSG00000284532.1__28360729__28360734",0.092946036598853,0.0314930522105947,0.0935076550571903,0,0,0,0,0,0,0
"miRNA_ENSG00000284565.1__28861369__28861399",101.218233856151,123.452764665531,109.49746407197,49.8698573376936,99.4029632825188,117.602906449353,81.5840069021223,131.931800600166,97.1061780293626,66.5183576777269
"miRNA_ENSG00000283364.1__28861371__28861401",4.41493673844552,5.47979108464348,5.7507207860172,1.41810020865479,5.30881387696694,5.25459794773705,0.998102212100432,9.45879762217201,8.73103793685058,1.25728732763571
"miRNA_ENSG00000283364.1__28861386__28861416",4.41493673844552,5.47979108464348,5.7507207860172,1.41810020865479,5.30881387696694,5.25459794773705,0.998102212100432,9.45879762217201,8.73103793685058,1.25728732763571
"miRNA_ENSG00000283364.1__28861401__28861431",3.8572605188524,5.3223258235905,5.61045930343142,1.41810020865479,5.21728260322613,5.1711916311063,0.998102212100432,9.25406174290422,8.58906984031642,1.25728732763571
"miRNA_ENSG00000284565.1__28861429__28861440",0.511203201293692,0.125972208842379,0.140261482585785,0.0945400139103195,0.137296910611214,0.0417031583153734,0.0867914967043854,0.0409471758535585,0.177460120667695,0.039290228988616
"miRNA_ENSG00000283819.1__28861533__28861563",2820.95868379349,1231.78775111299,1143.59862134944,443.203585211578,945.106167010726,760.999232938934,265.842354405533,1293.27560215879,2001.39524089026,459.852840082761
"miRNA_ENSG00000283819.1__28861548__28861578",2821.28399492158,1232.03969553067,1143.87914431461,443.392665239399,945.6095890163,761.082639255565,265.842354405533,1293.31654933465,2001.50171696266,460.049291227704
"miRNA_ENSG00000283819.1__28861563__28861593",3217.4200029059,1452.83748457915,1343.985526137,530.794908099489,1116.91036782222,858.959951821746,324.556801926049,1451.16791225011,2130.65719278461,539.690585387629
"miRNA_ENSG00000283819.1__28861578__28861608",396.833103258803,221.427650092691,200.714181580259,87.6385928948662,172.170325906462,98.0441251994429,58.8446347655733,158.178940322297,129.758840232218,79.9949062208221
"miRNA_ENSG00000284085.1__28861655__28861685",13.4771753068337,15.9354844185609,19.6833613895386,14.4646221282789,17.2536451001425,3.46136214017599,0.390561735169734,7.32954447778697,6.06913612683516,0.58935343482924
"miRNA_ENSG00000284085.1__28861670__28861700",32.2058016815026,39.397808315454,53.4863786927128,28.3620041730959,37.893947328695,18.2242801838182,5.29428129896751,29.9733327248048,32.2977419615204,7.97591648468904
"miRNA_ENSG00000284085.1__28861685__28861715",38.1078750055297,48.1213837777887,65.5488661950904,33.3726249103428,45.7198712335342,23.6873939231321,6.46596650447671,36.7705639164955,43.0518252739827,10.9619738878239
"miRNA_ENSG00000284085.1__28861700__28861730",24.8165917718938,32.2803785158596,46.0525201156662,18.9552727890191,28.5577574071325,20.2677349412715,6.07540476930698,29.5229137904157,37.1246572436817,10.3726204529946
"miRNA_ENSG00000284162.1__29390662__29390692",0.13941905489828,0.283437469895352,0.140261482585785,0.0945400139103195,0.228828184352023,0.500437899784481,0.824519218691661,0.655154813656936,0.177460120667695,0.39290228988616
"miRNA_ENSG00000284162.1__29390677__29390707",0.13941905489828,0.283437469895352,0.140261482585785,0.0945400139103195,0.228828184352023,0.500437899784481,0.824519218691661,0.655154813656936,0.177460120667695,0.39290228988616
"miRNA_ENSG00000284162.1__29390692__29390722",0.0464730182994265,0.0314930522105947,0.0467538275285951,0,0,0,0,0,0.0709840482670779,0.039290228988616
"miRNA_ENSG00000283935.1__30117079__30117109",4768.50346166756,6122.15487058298,9090.44019403981,9150.10251631723,2336.24423096042,10276.0752404912,6658.38325267034,9744.64985680571,12765.6647642789,8545.62480502398
"miRNA_ENSG00000283935.1__30117094__30117124",4768.50346166756,6122.18636363519,9090.44019403981,9150.10251631723,2336.24423096042,10276.0752404912,6658.38325267034,9744.64985680571,12765.7712403513,8545.66409525296
"miRNA_ENSG00000284399.1__30117101__30117131",0.092946036598853,0.283437469895352,0.0467538275285951,0.189080027820639,0.0915312737408092,0,0,0.081894351707117,0,0.039290228988616
"miRNA_ENSG00000283935.1__30117109__30117139",10111.6922676258,10174.5233637812,13772.4152365809,16986.3351893158,7452.01865160798,14705.7013104335,11088.7853891907,14850.4760555135,17513.4328326224,12759.4232835951
"miRNA_ENSG00000284399.1__30117116__30117146",0.092946036598853,0.283437469895352,0.0467538275285951,0.189080027820639,0.0915312737408092,0,0,0.081894351707117,0,0.039290228988616
"miRNA_ENSG00000283935.1__30117124__30117154",5363.26514986362,4080.01939303917,4718.11575122065,7880.57193952251,5123.05115690996,4473.95652723157,4455.31129607457,5154.18481339082,4792.70097089657,4256.62482816868
"miRNA_ENSG00000283935.1__30117139__30117169",5345.51245687324,4055.61227757596,4685.80885639839,7842.99228399315,5116.59820211124,4435.33940263154,4435.30585608421,5111.84543355824,4751.70768302233,4219.14194971354
"miRNA_ENSG00000284399.1__30117146__30117160",0.092946036598853,0.283437469895352,0.0467538275285951,0.189080027820639,0.0915312737408092,0,0,0.081894351707117,0,0.039290228988616
"miRNA_ENSG00000283935.1__30117169__30117172",1.30124451238394,1.13374987958141,1.30910717080066,2.22169032689251,1.09837528488971,1.58472001598419,2.51695340442718,1.43315115487455,1.31320489294094,2.04309190740803
"miRNA_ENSG00000265444.1__31094350__31094380",0,0.0314930522105947,0,0.0472700069551598,0,0,0,0,0,0
"miRNA_ENSG00000265444.1__31094365__31094395",0,0.0314930522105947,0,0.0472700069551598,0.0457656368704046,0,0,0,0,0
"miRNA_ENSG00000265444.1__31094380__31094410",0,0,0,0,0.0457656368704046,0,0,0,0,0
"miRNA_ENSG00000265444.1__31094395__31094425",0,0,0,0,0.0457656368704046,0,0,0,0,0
"miRNA_ENSG00000284424.1__31534883__31534913",0.232365091497133,0.251944417684758,0.607799757871737,0.0945400139103195,0.137296910611214,0.0417031583153734,0.0433957483521927,0.0409471758535585,0.141968096534156,0.078580457977232
"miRNA_ENSG00000284424.1__31534898__31534928",0.232365091497133,0.251944417684758,0.607799757871737,0.0945400139103195,0.137296910611214,0.0417031583153734,0.0433957483521927,0.0409471758535585,0.141968096534156,0.078580457977232
"miRNA_ENSG00000284424.1__31534913__31534943",0.13941905489828,0.220451365474163,0.280522965171571,0,0.137296910611214,0.0417031583153734,0.0433957483521927,0.0409471758535585,0.0354920241335389,0.078580457977232
"miRNA_ENSG00000207614.1__31559996__31560026",54.2804853737302,77.7563459079583,109.544217899498,125.076438403353,118.258405673126,26.356396055316,18.1394228112166,24.3226224570138,37.4085934367501,41.7655134148988
"miRNA_ENSG00000207614.1__31560011__31560041",54.2804853737302,77.7563459079583,109.544217899498,125.076438403353,118.258405673126,26.356396055316,18.1394228112166,24.3226224570138,37.4085934367501,41.7655134148988
"miRNA_ENSG00000207614.1__31560026__31560056",54.8381615933233,78.008290325643,109.82474086467,125.974568535501,118.349936946866,26.4398023719467,18.2262143079209,24.4454639845744,37.4440854608836,42.0012547888305
"miRNA_ENSG00000207614.1__31560041__31560071",0.650622256191971,0.377916626527136,0.420784447757356,0.992670146058355,0.137296910611214,0.166812633261494,0.130187245056578,0.122841527560676,0.177460120667695,0.353612060897544
"miRNA_ENSG00000207614.1__31560071__31560083",0,0,0,0,0,0.0417031583153734,0,0,0,0
"miRNA_ENSG00000265976.1__31575299__31575329",0.0464730182994265,0.157465261052973,0,0,0.0457656368704046,0,0,0,0,0
"miRNA_ENSG00000265976.1__31575314__31575344",0.0464730182994265,0.157465261052973,0,0,0.0457656368704046,0,0,0,0,0
"miRNA_ENSG00000265976.1__31575344__31575358",0.0464730182994265,0.157465261052973,0,0,0.0457656368704046,0,0,0,0,0
"miRNA_ENSG00000283978.1__31575411__31575441",0.278838109796559,0.409409678737731,0.233769137642976,0.378160055641278,0.183062547481618,0,0.0867914967043854,0.0409471758535585,0.177460120667695,0.039290228988616
"miRNA_ENSG00000283978.1__31575426__31575456",0.278838109796559,0.409409678737731,0.233769137642976,0.425430062596438,0.183062547481618,0,0.0867914967043854,0.0409471758535585,0.177460120667695,0.039290228988616
"miRNA_ENSG00000283978.1__31575441__31575471",0.278838109796559,0.409409678737731,0.233769137642976,0.425430062596438,0.183062547481618,0,0.0867914967043854,0.0409471758535585,0.177460120667695,0.039290228988616
"miRNA_ENSG00000283978.1__31575456__31575486",4.32199070184667,4.69246477937861,1.35586099832926,2.22169032689251,3.29512585466913,0.542141058099854,1.60564268903113,0.737049165364053,1.73910918254341,1.61089938853325
"miRNA_ENSG00000283978.1__31575471__31575501",4.08962561034953,4.31454815285147,1.16884568821488,1.79626026429607,3.15782894405792,0.542141058099854,1.51885119232674,0.696101989510495,1.56164906187571,1.57160915954464
"miRNA_ENSG00000283978.1__31575486__31575516",4.08962561034953,4.31454815285147,1.16884568821488,1.79626026429607,3.15782894405792,0.542141058099854,1.51885119232674,0.696101989510495,1.56164906187571,1.57160915954464
"miRNA_ENSG00000283978.1__31575516__31575521",0.0464730182994265,0.0944791566317841,0.0467538275285951,0.0945400139103195,0,0,0,0.122841527560676,0,0.039290228988616
"miRNA_ENSG00000283774.1__32350139__32350169",0,0,0,0,0.0457656368704046,0,0,0,0,0
"miRNA_ENSG00000283774.1__32350154__32350184",0,0.0944791566317841,0,0,0.0915312737408092,0,0,0,0,0
"miRNA_ENSG00000283774.1__32350169__32350199",0,0.0944791566317841,0,0,0.0915312737408092,0,0,0,0,0
"miRNA_ENSG00000274620.1__37614976__37615006",0,0,0,0.0472700069551598,0.0457656368704046,0,0,0,0.0354920241335389,0
"miRNA_ENSG00000274620.1__37614991__37615021",0,0,0,0.0472700069551598,0.0457656368704046,0,0,0,0.0354920241335389,0
"miRNA_ENSG00000274620.1__37615006__37615036",0,0,0,0.0472700069551598,0.0457656368704046,0,0,0,0.0354920241335389,0
"miRNA_ENSG00000275238.1__38702262__38702292",0.232365091497133,0.0314930522105947,0.0467538275285951,0,0.137296910611214,0.25021894989224,0.47735323187412,0.122841527560676,0.141968096534156,0.078580457977232
"miRNA_ENSG00000275238.1__38702277__38702307",0.232365091497133,0.0314930522105947,0.0467538275285951,0,0.137296910611214,0.25021894989224,0.47735323187412,0.122841527560676,0.141968096534156,0.078580457977232
"miRNA_ENSG00000273627.1__38719691__38719721",0.278838109796559,0.0944791566317841,0.0935076550571903,0.756320111282556,0.137296910611214,0.417031583153734,0.260374490113156,0.204735879267793,0.212952144801234,0.117870686965848
"miRNA_ENSG00000273627.1__38719706__38719736",0.278838109796559,0.0944791566317841,0.0935076550571903,0.756320111282556,0.137296910611214,0.417031583153734,0.260374490113156,0.204735879267793,0.212952144801234,0.117870686965848
"miRNA_ENSG00000274054.1__38825838__38825868",0,0.0314930522105947,0,0,0.0457656368704046,0,0,0,0,0.039290228988616
"miRNA_ENSG00000274054.1__38825853__38825883",0.13941905489828,0.188958313263568,0.0935076550571903,0.283620041730959,0.274593821222428,0.0834063166307468,0.130187245056578,0.28663023097491,0.0709840482670779,0.078580457977232
"miRNA_ENSG00000274054.1__38825883__38825892",0.13941905489828,0.157465261052973,0.0935076550571903,0.283620041730959,0.228828184352023,0.0834063166307468,0.130187245056578,0.28663023097491,0.0709840482670779,0.039290228988616
"miRNA_ENSG00000277057.1__38914979__38915009",0.0464730182994265,0.0629861044211894,0.0935076550571903,0.425430062596438,0.183062547481618,0.25021894989224,0.173582993408771,0.245683055121351,0.141968096534156,0.39290228988616
"miRNA_ENSG00000277057.1__38914994__38915024",0.0464730182994265,0.0629861044211894,0.0935076550571903,0.519970076506757,0.274593821222428,0.25021894989224,0.173582993408771,0.245683055121351,0.141968096534156,0.39290228988616
"miRNA_ENSG00000277057.1__38915009__38915039",0,0,0,0.425430062596438,0.137296910611214,0.0834063166307468,0,0,0,0.157160915954464
"miRNA_ENSG00000277057.1__38915039__38915042",0,0,0,0.0472700069551598,0.0915312737408092,0,0,0,0,0.078580457977232
"miRNA_ENSG00000265178.1__39726495__39726525",0,0,0,0,0,0.0417031583153734,0,0,0,0
"miRNA_ENSG00000265178.1__39726510__39726540",0,0.0944791566317841,0,0.0472700069551598,0.0457656368704046,0.0417031583153734,0.0867914967043854,0,0,0.117870686965848
"miRNA_ENSG00000265178.1__39726525__39726555",0,0.0944791566317841,0,0.0472700069551598,0.0457656368704046,0,0.0867914967043854,0,0,0.117870686965848
"miRNA_ENSG00000265178.1__39726555__39726561",0,0.0944791566317841,0,0.0472700069551598,0.0457656368704046,0,0.0867914967043854,0,0,0.117870686965848
"miRNA_ENSG00000283721.1__40026332__40026362",0,0.0314930522105947,0,0,0,0.0834063166307468,0,0,0,0
"miRNA_ENSG00000283721.1__40026347__40026377",0,0.0629861044211894,0,0,0,0.0834063166307468,0,0,0,0
"miRNA_ENSG00000283721.1__40026362__40026392",0.418257164694839,0.440902730948326,0.701307412928927,0.236350034775799,0.411890731833642,0.12510947494612,0.216978741760964,0.368524582682027,0.319428217201851,0.432192518874776
"miRNA_ENSG00000283721.1__40026377__40026407",0.418257164694839,0.440902730948326,0.701307412928927,0.236350034775799,0.411890731833642,0.12510947494612,0.216978741760964,0.368524582682027,0.319428217201851,0.432192518874776
"miRNA_ENSG00000284144.1__40161933__40161963",1.85892073197706,1.38569429726617,2.47795285901554,2.55258037557863,2.10521929603861,1.8766421241918,1.34526819891797,1.35125680316743,1.38418894120802,1.7287700754991
"miRNA_ENSG00000284144.1__40161948__40161978",1.85892073197706,1.38569429726617,2.47795285901554,2.55258037557863,2.10521929603861,1.8766421241918,1.34526819891797,1.35125680316743,1.38418894120802,1.7287700754991
"miRNA_ENSG00000284144.1__40161963__40161993",0.325311128095986,0.0944791566317841,0.280522965171571,0.850860125192876,0.59495327931526,0.0417031583153734,0,0.0409471758535585,0,0
"miRNA_ENSG00000284144.1__40161993__40162001",0.325311128095986,0.0944791566317841,0.280522965171571,0.850860125192876,0.59495327931526,0.0417031583153734,0,0.0409471758535585,0,0
"miRNA_ENSG00000274621.1__40193597__40193627",0,0,0,0,0,0,0,0,0.0709840482670779,0
"miRNA_ENSG00000274621.1__40193612__40193642",0.0464730182994265,0,0,0,0,0,0,0,0.0709840482670779,0
"miRNA_ENSG00000274621.1__40193627__40193657",0.0464730182994265,0,0,0,0,0,0,0,0,0
"miRNA_ENSG00000274621.1__40193657__40193663",0.0464730182994265,0,0,0,0,0,0,0,0,0
"miRNA_ENSG00000283796.1__41517164__41517194",0.0464730182994265,0.0314930522105947,0,0,0,0.0417031583153734,0,0,0.0354920241335389,0
"miRNA_ENSG00000283796.1__41517179__41517209",0.0464730182994265,0.0314930522105947,0,0,0,0.0417031583153734,0,0,0.0354920241335389,0
"miRNA_ENSG00000264314.1__42494773__42494803",0.882987347689104,1.54315955831914,0.327276792700166,1.37083020169963,1.28143783237133,1.66812633261494,0.824519218691661,1.31030962731387,1.34869691707448,1.33586778561294
"miRNA_ENSG00000264314.1__42494788__42494818",1.11535243918624,1.70062481937211,0.467538275285951,1.65445024343059,1.46450037985295,2.0434547574533,0.95470646374824,1.59693985828878,1.59714108600925,1.53231893055602
"miRNA_ENSG00000264314.1__42494818__42494830",0.232365091497133,0.157465261052973,0.140261482585785,0.283620041730959,0.183062547481618,0.375328424838361,0.130187245056578,0.28663023097491,0.248444168934773,0.19645114494308
"miRNA_ENSG00000283929.1__42514188__42514218",2.55601600646846,4.18857594400909,8.13516598997555,2.74166040339927,2.19675056977942,5.62992637257541,2.64714064948376,5.28218568510905,6.38856434403701,3.53612060897544
"miRNA_ENSG00000283929.1__42514203__42514233",2.55601600646846,4.18857594400909,8.13516598997555,2.74166040339927,2.19675056977942,5.62992637257541,2.64714064948376,5.28218568510905,6.38856434403701,3.53612060897544
"miRNA_ENSG00000283929.1__42514218__42514248",2.55601600646846,4.18857594400909,8.13516598997555,2.74166040339927,2.19675056977942,5.62992637257541,2.64714064948376,5.28218568510905,6.38856434403701,3.53612060897544
"miRNA_ENSG00000283929.1__42514233__42514263",0,0.0314930522105947,0,0,0,0,0,0,0,0
"miRNA_ENSG00000283929.1__42514248__42514278",8.22572423899849,4.53499951832563,3.36627558205885,6.80688100154301,3.9816104077252,2.71070529049927,4.03580459675392,3.31672124413824,2.94583800308373,2.35741373931696
"miRNA_ENSG00000283929.1__42514263__42514293",8.22572423899849,4.50350646611504,3.36627558205885,6.80688100154301,3.9816104077252,2.71070529049927,4.03580459675392,3.31672124413824,2.94583800308373,2.35741373931696
"miRNA_ENSG00000283929.1__42514293__42514307",0,0.0629861044211894,0,0,0,0,0.0433957483521927,0.0409471758535585,0,0
"miRNA_ENSG00000275273.1__42708084__42708114",0,0.0314930522105947,0,0.0472700069551598,0.183062547481618,0,0,0.0409471758535585,0,0
"miRNA_ENSG00000275273.1__42708099__42708129",0.185892073197706,0.47239578315892,0.467538275285951,0.425430062596438,0.320359458092832,0.291922108207614,0.347165986817542,0.368524582682027,0.816316555071396,0.39290228988616
"miRNA_ENSG00000275273.1__42708114__42708144",0.185892073197706,0.440902730948326,0.467538275285951,0.378160055641278,0.137296910611214,0.291922108207614,0.347165986817542,0.327577406828468,0.816316555071396,0.39290228988616
"miRNA_ENSG00000275273.1__42708144__42708151",0.185892073197706,0.440902730948326,0.467538275285951,0.378160055641278,0.137296910611214,0.25021894989224,0.303770238465349,0.327577406828468,0.67434845853724,0.353612060897544
"miRNA_ENSG00000278447.1__42823880__42823910",0.0464730182994265,0.0314930522105947,0,0,0,0,0.0433957483521927,0.0409471758535585,0,0.039290228988616
"miRNA_ENSG00000278447.1__42823895__42823925",0.185892073197706,0.188958313263568,0.280522965171571,0,0.137296910611214,0,0.173582993408771,0.0409471758535585,0.106476072400617,0.078580457977232
"miRNA_ENSG00000278447.1__42823910__42823940",0.13941905489828,0.157465261052973,0.280522965171571,0,0.137296910611214,0,0.130187245056578,0,0.106476072400617,0.039290228988616
"miRNA_ENSG00000275107.1__44207771__44207801",0.0464730182994265,0,0.0467538275285951,0,0.0915312737408092,0.0417031583153734,0.0433957483521927,0,0.0354920241335389,0
"miRNA_ENSG00000275107.1__44207786__44207816",0.13941905489828,0.125972208842379,0.0467538275285951,0,0.0915312737408092,0.0834063166307468,0.0867914967043854,0.0409471758535585,0.106476072400617,0.078580457977232
"miRNA_ENSG00000275107.1__44207801__44207831",0.092946036598853,0.125972208842379,0,0,0,0.0417031583153734,0.0433957483521927,0.0409471758535585,0.0709840482670779,0.078580457977232
"miRNA_ENSG00000275107.1__44207831__44207839",0.092946036598853,0.125972208842379,0,0,0,0.0417031583153734,0,0.0409471758535585,0,0.078580457977232
"miRNA_ENSG00000278223.1__44934618__44934648",0.743568292790824,0.787326305264867,0.514292102814546,0.803590118237716,0.686484553056069,0.333625266522987,0.0433957483521927,0.28663023097491,0.319428217201851,0.235741373931696
"miRNA_ENSG00000278223.1__44934633__44934663",1.34771753068337,1.165242931792,0.654553585400332,1.08721015996867,1.28143783237133,0.834063166307468,0.260374490113156,0.941785044631846,0.709840482670779,0.471482747863392
"miRNA_ENSG00000278223.1__44934648__44934678",0.604149237892545,0.377916626527136,0.140261482585785,0.283620041730959,0.59495327931526,0.500437899784481,0.216978741760964,0.655154813656936,0.390412265468928,0.235741373931696
"miRNA_ENSG00000277249.1__45114367__45114397",0.0464730182994265,0.157465261052973,0.0467538275285951,0,0,0,0,0,0,0
"miRNA_ENSG00000277249.1__45114382__45114412",0.0464730182994265,0.157465261052973,0.0467538275285951,0,0,0,0,0,0,0
"miRNA_ENSG00000284055.1__45475378__45475408",0,0,0,0.0472700069551598,0,0,0,0,0,0
"miRNA_ENSG00000284055.1__45475393__45475423",0,0,0,0.0472700069551598,0,0,0,0,0,0
"miRNA_ENSG00000264999.1__46973017__46973047",0.0464730182994265,0,0,0,0,0,0,0,0,0
"miRNA_ENSG00000264999.1__46973032__46973062",0.0464730182994265,0,0,0,0,0,0,0,0,0
"miRNA_ENSG00000207947.3__48037161__48037191",239.707828388442,236.449835997145,290.060745987404,221.743602626654,214.091649279753,454.856347745778,548.956216655238,403.902942619501,599.566763687873,430.503039028265
"miRNA_ENSG00000207947.3__48037176__48037206",239.707828388442,236.449835997145,290.060745987404,221.743602626654,214.091649279753,454.856347745778,548.956216655238,403.902942619501,599.566763687873,430.503039028265
"miRNA_ENSG00000207947.3__48037191__48037221",241.009072900826,237.205669250199,290.388022780104,222.641732758803,214.823899469679,456.399364603447,550.735442337678,405.377040950229,602.619077763358,431.603165439947
"miRNA_ENSG00000207947.3__48037206__48037236",1.30124451238394,0.818819357475462,0.374030620228761,0.898130132148036,0.732250189926474,1.54301685766882,1.7792256824399,1.47409833072811,3.26526622028558,1.10012641168125
"miRNA_ENSG00000284038.1__48579838__48579868",8.69045442199276,15.8095122097185,13.278087018121,8.55587125888392,11.5787061282124,8.17381902981319,7.33388147152057,6.79723119169071,6.06913612683516,4.63624702065669
"miRNA_ENSG00000284038.1__48579853__48579883",8.87634649519046,16.0614566274033,13.8391329484642,9.02857132843551,11.7160030388236,8.25722534644393,7.59425596163372,6.87912554339783,6.14012017510224,4.71482747863392
"miRNA_ENSG00000284038.1__48579868__48579898",9.43402271478358,16.3763871495092,14.0261482585785,9.50127139798711,12.4482532287501,8.42403797970543,7.7244432066903,7.2067029502263,6.21110422336932,4.911278623577
"miRNA_ENSG00000284038.1__48579883__48579913",864.67697847913,1042.60898648395,1272.49892384577,1053.88480506529,993.755039003966,483.297901716862,324.079448694175,537.677366133077,602.193173473755,232.048092406766
"miRNA_ENSG00000284038.1__48579898__48579928",856.125943112035,1027.0199256397,1259.54811362035,1045.3289338064,982.405161060106,475.249192161995,317.005941712768,531.084870820654,596.336989491721,227.451135615098
"miRNA_ENSG00000284038.1__48579913__48579943",856.125943112035,1027.0199256397,1259.54811362035,1045.3289338064,982.405161060106,475.249192161995,317.005941712768,531.084870820654,596.336989491721,227.451135615098
"miRNA_ENSG00000210741.1__48632490__48632520",0,0.0629861044211894,0,0,0,0,0,0,0,0
"miRNA_ENSG00000210741.1__48632505__48632535",1.16182545748566,1.98406228926747,2.8519834792443,0.472700069551598,0.59495327931526,0.208515791576867,0.433957483521927,0.122841527560676,0.283936193068312,0.825094808760936
